0.2,0.5,0.0,0.0,0.0
0.21000000000000002,0.5,0.0,0.0,0.0
0.22000000000000003,0.5,0.0,0.0,0.0
0.23000000000000004,0.5,0.0,0.0,0.0
0.24000000000000005,0.5,0.0,0.0,0.0
0.25000000000000006,0.5,6.000600060006e-07,2.7593758475757566e-06,1.7140437669011352e-06
0.26000000000000006,0.5,2.16021602160216e-06,1.0149349768460194e-05,3.504362773533678e-06
0.2700000000000001,0.5,0.00010049004900490049,0.002090005900279997,0.0002610231342170287
0.2800000000000001,0.5,0.0001284928492849285,0.004258113908200501,0.0005014909845114978
0.2900000000000001,0.5,0.0002209020902090209,0.013134451310917672,0.0018424161270616639
0.3000000000000001,0.5,0.001273847384738474,0.09849957773055035,0.006003545806940691
0.3100000000000001,0.5,0.028353035303530352,1.5325247788225174,0.016837166448850315
0.3200000000000001,0.5,0.07406760676067606,1.0169999544528954,0.013451246021150455
0.3300000000000001,0.5,0.09941758175817582,0.7089150687886053,0.00992041763706748
0.34000000000000014,0.5,0.11863814381438144,0.7280327562629245,0.010733007497178499
0.35000000000000014,0.5,0.13507382738273827,0.5798595511116262,0.00818522254151261
0.36000000000000015,0.5,0.14625994599459946,0.6111306001527235,0.008935139402029925
0.37000000000000016,0.5,0.1599993599359936,0.5526335023261257,0.007835137779721663
0.38000000000000017,0.5,0.17076659665966598,0.5409551063317107,0.007469067253320854
0.3900000000000002,0.5,0.18015045504550456,0.5392255364110228,0.007635687362449178
0.4000000000000002,0.5,0.19078903890389037,0.5044437440403854,0.006857302531295246
0.4100000000000002,0.5,0.19855057505750576,0.5086476283111726,0.007216670226145644
0.4200000000000002,0.5,0.20599511951195118,0.4925289533533854,0.006996953816851432
0.4300000000000002,0.5,0.21426350635063504,0.4622571740842657,0.006640726032928242
0.4400000000000002,0.5,0.2209017301730173,0.4613099010070786,0.006590261773465922
0.45000000000000023,0.5,0.22656921692169216,0.47508672991511414,0.006753926283258022
0.46000000000000024,0.5,0.23396583658365835,0.445215764020686,0.00651812023321947
0.47000000000000025,0.5,0.2385257725772577,0.4517782749292208,0.0066942980544235494
0.48000000000000026,0.5,0.24365536553655365,0.42133927133688703,0.00573214947973502
0.49000000000000027,0.5,0.24963020302030203,0.43156747641959226,0.006059916419998562
0.5000000000000002,0.5,0.25483940394039406,0.4397610948213609,0.006234516790510541
